timestamp,EAR,Blink Rate,Blink Duration,IBI,Incomplete Blink Ratio,PERCLOS
20.038,0.1585,0.00,0.0000,0.0000,0.0000,0.00
20.184,0.1766,0.00,0.0000,0.0000,0.0000,0.00
20.213,0.2063,0.00,0.0000,0.0000,1.0000,0.00
20.281,0.2573,0.00,0.0000,0.0000,1.0000,0.00
20.342,0.2960,0.00,0.0000,0.0000,1.0000,0.00
20.380,0.3084,0.00,0.0000,0.0000,1.0000,0.00
20.427,0.3085,0.00,0.0000,0.0000,1.0000,0.00
20.476,0.3074,0.00,0.0000,0.0000,1.0000,0.00
20.524,0.3107,0.00,0.0000,0.0000,1.0000,0.00
20.598,0.3090,0.00,0.0000,0.0000,1.0000,0.00
20.645,0.3111,0.00,0.0000,0.0000,1.0000,0.00
20.684,0.3091,0.00,0.0000,0.0000,1.0000,0.00
20.740,0.3144,0.00,0.0000,0.0000,1.0000,0.00
20.792,0.3085,0.00,0.0000,0.0000,1.0000,0.00
20.820,0.3059,0.00,0.0000,0.0000,1.0000,0.00
20.885,0.3017,0.00,0.0000,0.0000,1.0000,0.00
20.923,0.3072,0.00,0.0000,0.0000,1.0000,0.00
20.983,0.3158,0.00,0.0000,0.0000,1.0000,0.00
21.037,0.3256,0.00,0.0000,0.0000,1.0000,0.00
21.083,0.3379,0.00,0.0000,0.0000,1.0000,0.00
21.125,0.3436,0.00,0.0000,0.0000,1.0000,0.00
21.168,0.3485,0.00,0.0000,0.0000,1.0000,0.00
21.222,0.3508,0.00,0.0000,0.0000,1.0000,0.00
21.279,0.3530,0.00,0.0000,0.0000,1.0000,0.00
21.318,0.3579,0.00,0.0000,0.0000,1.0000,0.00
21.359,0.3620,0.00,0.0000,0.0000,1.0000,0.00
21.412,0.3620,0.00,0.0000,0.0000,1.0000,0.00
21.451,0.3607,0.00,0.0000,0.0000,1.0000,0.00
21.494,0.3611,0.00,0.0000,0.0000,1.0000,0.00
21.557,0.3698,0.00,0.0000,0.0000,1.0000,0.00
21.597,0.3726,0.00,0.0000,0.0000,1.0000,0.00
21.654,0.3708,0.00,0.0000,0.0000,1.0000,0.00
21.695,0.3696,0.00,0.0000,0.0000,1.0000,0.00
21.745,0.3704,0.00,0.0000,0.0000,1.0000,0.00
21.805,0.3681,0.00,0.0000,0.0000,1.0000,0.00
21.863,0.3620,0.00,0.0000,0.0000,1.0000,0.00
21.924,0.3548,0.00,0.0000,0.0000,1.0000,0.00
21.966,0.3536,0.00,0.0000,0.0000,1.0000,0.00
22.020,0.3522,0.00,0.0000,0.0000,1.0000,0.00
22.060,0.3493,0.00,0.0000,0.0000,1.0000,0.00
22.107,0.3463,0.00,0.0000,0.0000,1.0000,0.00
22.157,0.3471,0.00,0.0000,0.0000,1.0000,0.00
22.198,0.3515,0.00,0.0000,0.0000,1.0000,0.00
22.262,0.3534,0.00,0.0000,0.0000,1.0000,0.00
22.304,0.3509,0.00,0.0000,0.0000,1.0000,0.00
22.347,0.3478,0.00,0.0000,0.0000,1.0000,0.00
22.395,0.3474,0.00,0.0000,0.0000,1.0000,0.00
22.449,0.3528,0.00,0.0000,0.0000,1.0000,0.00
22.491,0.2761,0.00,0.0000,0.0000,1.0000,0.00
22.547,0.1843,0.00,0.0000,0.0000,1.0000,0.00
22.601,0.0848,0.00,0.0000,0.0000,1.0000,0.00
22.662,0.1319,350.82,0.1710,0.0000,0.5000,9.87
22.704,0.2075,281.43,0.1710,0.0422,0.5000,9.68
22.760,0.2910,222.99,0.1710,0.0980,0.5000,9.50
22.801,0.3098,193.55,0.1710,0.1390,0.5000,9.33
22.854,0.3173,165.30,0.1710,0.1920,0.5000,9.16
22.885,0.3191,155.88,0.1710,0.2139,0.5000,9.00
22.936,0.3146,134.95,0.1710,0.2736,0.5000,8.85
22.998,0.3026,118.41,0.1710,0.3357,0.5000,8.70
23.052,0.2911,106.92,0.1710,0.3902,0.5000,8.55
23.105,0.2908,97.67,0.1710,0.4433,0.5000,8.41
23.149,0.2935,91.13,0.1710,0.4873,0.5000,8.28
23.191,0.3047,85.77,0.1710,0.5285,0.5000,8.14
23.250,0.3058,79.09,0.1710,0.5876,0.5000,8.02
23.301,0.3063,74.05,0.1710,0.6393,0.5000,7.89
23.356,0.3058,69.39,0.1710,0.6936,0.5000,7.77
23.403,0.3110,65.80,0.1710,0.7408,0.5000,7.66
23.465,0.3184,61.61,0.1710,0.8028,0.5000,7.55
23.493,0.3158,59.86,0.1710,0.8313,0.5000,7.44
23.551,0.3131,56.62,0.1710,0.8887,0.5000,7.33
23.595,0.3093,54.36,0.1710,0.9328,0.5000,7.23
23.651,0.3093,51.73,0.1710,0.9888,0.5000,7.13
23.701,0.3096,49.59,0.1710,1.0388,0.5000,7.03
23.742,0.3135,47.96,0.1710,1.0801,0.5000,6.93
23.788,0.3160,46.28,0.1710,1.1255,0.5000,6.84
23.836,0.3159,44.62,0.1710,1.1736,0.5000,6.75
23.895,0.3137,42.74,0.1710,1.2328,0.5000,6.66
23.952,0.3135,41.06,0.1710,1.2902,0.5000,6.58
23.995,0.3130,39.89,0.1710,1.3330,0.5000,6.49
24.038,0.3132,38.77,0.1710,1.3764,0.5000,6.41
24.118,0.3144,36.88,0.1710,1.4558,0.5000,6.33
24.134,0.3124,36.51,0.1710,1.4724,0.5000,6.26
24.199,0.3126,35.14,0.1710,1.5367,0.5000,6.18
24.236,0.3117,34.38,0.1710,1.5744,0.5000,6.11
24.282,0.3145,33.49,0.1710,1.6204,0.5000,6.04
24.346,0.3166,32.35,0.1710,1.6837,0.5000,5.97
24.384,0.3188,31.70,0.1710,1.7218,0.5000,5.90
24.436,0.3208,30.85,0.1710,1.7738,0.5000,5.83
24.475,0.3212,30.25,0.1710,1.8127,0.5000,5.76
24.532,0.3175,29.40,0.1710,1.8697,0.5000,5.70
24.571,0.3149,28.85,0.1710,1.9086,0.5000,5.64
24.620,0.3149,28.19,0.1710,1.9577,0.5000,5.58
24.694,0.3210,27.24,0.1710,2.0316,0.5000,5.52
24.736,0.3218,26.73,0.1710,2.0739,0.5000,5.46
24.784,0.3241,26.17,0.1710,2.1216,0.5000,5.40
24.828,0.3312,25.68,0.1710,2.1656,0.5000,5.34
24.875,0.3355,25.17,0.1710,2.2128,0.5000,5.29
24.938,0.3417,24.52,0.1710,2.2760,0.5000,5.24
24.997,0.3434,23.94,0.1710,2.3354,0.5000,5.18
25.035,0.3498,23.58,0.1710,2.3732,0.5000,5.13
25.083,0.3462,23.15,0.1710,2.4213,0.5000,5.08
25.132,0.3411,22.72,0.1710,2.4697,0.5000,5.03
25.178,0.3409,22.33,0.1710,2.5162,0.5000,4.98
25.253,0.3423,21.73,0.1710,2.5907,0.5000,4.93
25.292,0.3471,21.42,0.1710,2.6303,0.5000,4.89
25.332,0.3476,21.12,0.1710,2.6702,0.5000,4.84
25.372,0.3510,20.83,0.1710,2.7098,0.5000,4.80
25.428,0.2560,20.43,0.1710,2.7662,0.5000,4.75
25.488,0.1603,20.02,0.1710,2.8259,0.5000,4.71
25.511,0.0620,19.86,0.1710,2.8494,0.5000,4.66
25.568,0.0578,19.50,0.1710,2.9058,0.5000,4.62
25.617,0.0689,19.20,0.1710,2.9546,0.5000,4.58
25.671,0.0950,18.87,0.1710,3.0086,0.5000,4.54
25.723,0.1588,37.12,0.2331,3.0614,0.3333,12.27
25.772,0.2195,36.58,0.2331,3.0614,0.3333,12.16
25.825,0.2634,36.00,0.2331,3.0614,0.3333,12.06
25.868,0.2757,35.54,0.2331,3.0614,0.3333,11.95
25.914,0.2752,35.05,0.2331,3.0614,0.3333,11.85
25.975,0.2819,34.45,0.2331,3.0614,0.3333,11.75
26.012,0.2862,34.08,0.2331,3.0614,0.3333,11.65
26.060,0.3186,33.62,0.2331,3.0614,0.3333,11.56
26.110,0.3476,33.16,0.2331,3.0614,0.3333,11.46
26.165,0.3705,32.67,0.2331,3.0614,0.3333,11.37
26.222,0.3736,32.17,0.2331,3.0614,0.3333,11.28
26.247,0.3722,31.95,0.2331,3.0614,0.3333,11.19
26.309,0.3767,31.43,0.2331,3.0614,0.3333,11.10
26.365,0.3731,30.98,0.2331,3.0614,0.3333,11.01
26.396,0.3714,30.73,0.2331,3.0614,0.3333,10.93
26.453,0.3671,30.29,0.2331,3.0614,0.3333,10.84
26.509,0.3645,29.86,0.2331,3.0614,0.3333,10.76
26.558,0.3547,29.51,0.2331,3.0614,0.3333,10.68
26.589,0.3500,29.29,0.2331,3.0614,0.3333,10.60
26.635,0.3446,28.96,0.2331,3.0614,0.3333,10.52
26.682,0.3525,28.63,0.2331,3.0614,0.3333,10.44
26.743,0.3589,28.22,0.2331,3.0614,0.3333,10.36
26.796,0.3716,27.88,0.2331,3.0614,0.3333,10.28
26.844,0.3768,27.56,0.2331,3.0614,0.3333,10.21
26.891,0.3753,27.28,0.2331,3.0614,0.3333,10.13
26.940,0.3690,26.97,0.2331,3.0614,0.3333,10.06
27.017,0.3716,26.52,0.2331,3.0614,0.3333,9.99
27.053,0.3747,26.30,0.2331,3.0614,0.3333,9.92
27.100,0.3892,26.04,0.2331,3.0614,0.3333,9.85
27.163,0.3896,25.68,0.2331,3.0614,0.3333,9.78
27.197,0.3945,25.50,0.2331,3.0614,0.3333,9.71
27.245,0.3880,25.24,0.2331,3.0614,0.3333,9.65
27.293,0.3916,24.99,0.2331,3.0614,0.3333,9.58
27.350,0.4015,24.69,0.2331,3.0614,0.3333,9.51
27.405,0.4036,24.42,0.2331,3.0614,0.3333,9.45
27.445,0.4092,24.22,0.2331,3.0614,0.3333,9.39
27.482,0.4039,24.04,0.2331,3.0614,0.3333,9.32
27.534,0.4059,23.80,0.2331,3.0614,0.3333,9.26
27.579,0.4034,23.59,0.2331,3.0614,0.3333,9.20
27.640,0.3994,23.31,0.2331,3.0614,0.3333,9.14
27.698,0.3996,23.05,0.2331,3.0614,0.3333,9.08
27.739,0.3974,22.87,0.2331,3.0614,0.3333,9.02
27.788,0.4015,22.66,0.2331,3.0614,0.3333,8.97
27.847,0.4064,22.41,0.2331,3.0614,0.3333,8.91
27.900,0.4113,22.19,0.2331,3.0614,0.3333,8.85
27.947,0.4113,22.00,0.2331,3.0614,0.3333,8.80
28.007,0.4067,21.76,0.2331,3.0614,0.3333,8.74
28.061,0.3995,21.54,0.2331,3.0614,0.3333,8.69
28.087,0.3961,21.44,0.2331,3.0614,0.3333,8.63
28.150,0.3960,21.21,0.2331,3.0614,0.3333,8.58
28.188,0.3998,21.06,0.2331,3.0614,0.3333,8.53
28.246,0.4043,20.85,0.2331,3.0614,0.3333,8.48
28.301,0.4043,20.65,0.2331,3.0614,0.3333,8.43
28.343,0.4060,20.50,0.2331,3.0614,0.3333,8.37
28.384,0.4072,20.36,0.2331,3.0614,0.3333,8.32
28.429,0.4073,20.21,0.2331,3.0614,0.3333,8.28
28.518,0.4048,19.91,0.2331,3.0614,0.3333,8.23
28.572,0.4011,19.73,0.2331,3.0614,0.3333,8.18
28.618,0.4019,19.58,0.2331,3.0614,0.3333,8.13
28.690,0.4040,19.36,0.2331,3.0614,0.3333,8.08
28.734,0.3971,19.22,0.2331,3.0614,0.3333,8.04
28.784,0.3957,19.07,0.2331,3.0614,0.3333,7.99
28.822,0.3953,18.95,0.2331,3.0614,0.3333,7.95
28.887,0.3992,18.76,0.2331,3.0614,0.3333,7.90
28.918,0.3928,18.67,0.2331,3.0614,0.3333,7.86
28.973,0.3905,18.51,0.2331,3.0614,0.3333,7.81
29.014,0.3883,18.40,0.2331,3.0614,0.3333,7.77
29.053,0.3883,18.29,0.2331,3.0614,0.3333,7.73
29.100,0.2741,18.16,0.2331,3.0614,0.3333,7.68
29.159,0.1648,18.00,0.2331,3.0614,0.3333,7.64
29.224,0.0650,17.82,0.2331,3.0614,0.3333,7.60
29.289,0.0761,17.65,0.2331,3.0614,0.3333,7.56
29.351,0.1562,26.24,0.2392,3.6274,0.2500,11.57
29.388,0.2270,26.10,0.2392,3.6274,0.2500,11.51
29.448,0.3000,25.87,0.2392,3.6274,0.2500,11.45
29.476,0.3036,25.77,0.2392,3.6274,0.2500,11.39
29.541,0.3056,25.53,0.2392,3.6274,0.2500,11.33
29.592,0.3146,25.35,0.2392,3.6274,0.2500,11.27
29.653,0.3244,25.13,0.2392,3.6274,0.2500,11.21
29.690,0.3337,25.00,0.2392,3.6274,0.2500,11.15
29.748,0.3352,24.81,0.2392,3.6274,0.2500,11.09
29.786,0.3348,24.67,0.2392,3.6274,0.2500,11.04
29.836,0.3364,24.51,0.2392,3.6274,0.2500,10.98
29.888,0.3375,24.33,0.2392,3.6274,0.2500,10.93
29.931,0.3353,24.19,0.2392,3.6274,0.2500,10.87
30.003,0.3309,23.96,0.2392,3.6274,0.2500,10.82
30.055,0.3279,23.80,0.2392,3.6274,0.2500,10.76
30.093,0.3291,23.68,0.2392,3.6274,0.2500,10.71
30.151,0.3305,23.50,0.2392,3.6274,0.2500,10.66
30.213,0.3315,23.34,0.2392,3.6274,0.2500,10.60
30.261,0.3348,23.17,0.2392,3.6274,0.2500,10.55
30.302,0.3421,23.04,0.2392,3.6274,0.2500,10.50
30.357,0.3442,22.88,0.2392,3.6274,0.2500,10.45
30.395,0.3462,22.77,0.2392,3.6274,0.2500,10.40
30.455,0.3440,22.60,0.2392,3.6274,0.2500,10.35
30.517,0.3419,22.43,0.2392,3.6274,0.2500,10.30
30.556,0.3369,22.32,0.2392,3.6274,0.2500,10.25
30.607,0.3367,22.18,0.2392,3.6274,0.2500,10.20
30.664,0.3386,22.03,0.2392,3.6274,0.2500,10.15
30.702,0.3411,21.92,0.2392,3.6274,0.2500,10.10
30.760,0.3369,21.77,0.2392,3.6274,0.2500,10.06
30.826,0.3348,21.60,0.2392,3.6274,0.2500,10.01
30.860,0.3324,21.51,0.2392,3.6274,0.2500,9.96
30.921,0.3345,21.35,0.2392,3.6274,0.2500,9.92
30.980,0.3348,21.20,0.2392,3.6274,0.2500,9.87
31.020,0.3364,21.10,0.2392,3.6274,0.2500,9.83
31.067,0.3408,20.99,0.2392,3.6274,0.2500,9.78
31.124,0.3451,20.85,0.2392,3.6274,0.2500,9.74
31.164,0.3484,20.75,0.2392,3.6274,0.2500,9.70
31.223,0.3484,20.61,0.2392,3.6274,0.2500,9.65
31.287,0.3481,20.46,0.2392,3.6274,0.2500,9.61
31.330,0.3503,20.36,0.2392,3.6274,0.2500,9.57
31.372,0.3491,20.27,0.2392,3.6274,0.2500,9.52
31.434,0.3477,20.13,0.2392,3.6274,0.2500,9.48
31.461,0.3447,20.07,0.2392,3.6274,0.2500,9.44
31.524,0.3402,19.93,0.2392,3.6274,0.2500,9.40
31.575,0.3386,19.81,0.2392,3.6274,0.2500,9.36
31.616,0.3394,19.73,0.2392,3.6274,0.2500,9.32
31.659,0.3465,19.63,0.2392,3.6274,0.2500,9.28
31.725,0.3398,19.49,0.2392,3.6274,0.2500,9.24
31.767,0.3080,19.41,0.2392,3.6274,0.2500,9.20
31.805,0.2761,19.33,0.2392,3.6274,0.2500,9.16
31.854,0.2185,19.22,0.2392,3.6274,0.2500,9.12
31.899,0.1526,19.13,0.2392,3.6274,0.2500,9.08
31.953,0.1501,25.37,0.2039,2.6017,0.2000,10.28
31.995,0.1858,25.25,0.2039,2.6017,0.2000,10.24
32.057,0.2604,25.09,0.2039,2.6017,0.2000,10.19
32.103,0.2694,24.97,0.2039,2.6017,0.2000,10.15
32.165,0.2749,24.81,0.2039,2.6017,0.2000,10.11
32.203,0.2709,24.71,0.2039,2.6017,0.2000,10.07
32.252,0.2785,24.59,0.2039,2.6017,0.2000,10.03
32.300,0.2884,24.47,0.2039,2.6017,0.2000,9.99
32.347,0.3074,24.35,0.2039,2.6017,0.2000,9.94
32.401,0.3155,24.22,0.2039,2.6017,0.2000,9.90
32.445,0.3258,24.11,0.2039,2.6017,0.2000,9.86
32.491,0.3313,24.00,0.2039,2.6017,0.2000,9.83
32.556,0.3304,23.84,0.2039,2.6017,0.2000,9.79
32.596,0.3398,23.75,0.2039,2.6017,0.2000,9.75
32.640,0.3354,23.65,0.2039,2.6017,0.2000,9.71
32.692,0.3450,23.53,0.2039,2.6017,0.2000,9.67
32.741,0.3405,23.41,0.2039,2.6017,0.2000,9.63
32.791,0.3473,23.30,0.2039,2.6017,0.2000,9.59
32.839,0.3425,23.19,0.2039,2.6017,0.2000,9.56
32.865,0.3459,23.13,0.2039,2.6017,0.2000,9.52
32.933,0.3409,22.98,0.2039,2.6017,0.2000,9.48
32.972,0.3420,22.90,0.2039,2.6017,0.2000,9.45
33.019,0.3385,22.80,0.2039,2.6017,0.2000,9.41
33.080,0.3414,22.66,0.2039,2.6017,0.2000,9.37
33.128,0.3460,22.56,0.2039,2.6017,0.2000,9.34
33.180,0.3464,22.45,0.2039,2.6017,0.2000,9.30
33.238,0.3570,22.33,0.2039,2.6017,0.2000,9.27
33.294,0.3554,22.22,0.2039,2.6017,0.2000,9.23
33.334,0.3547,22.13,0.2039,2.6017,0.2000,9.20
33.374,0.3525,22.05,0.2039,2.6017,0.2000,9.16
33.420,0.3520,21.96,0.2039,2.6017,0.2000,9.13
33.486,0.3575,21.83,0.2039,2.6017,0.2000,9.09
33.525,0.3422,21.75,0.2039,2.6017,0.2000,9.06
33.551,0.3384,21.70,0.2039,2.6017,0.2000,9.03
33.605,0.3270,21.59,0.2039,2.6017,0.2000,8.99
33.643,0.3266,21.52,0.2039,2.6017,0.2000,8.96
33.692,0.3248,21.43,0.2039,2.6017,0.2000,8.93
33.738,0.3266,21.34,0.2039,2.6017,0.2000,8.90
33.797,0.3263,21.23,0.2039,2.6017,0.2000,8.86
33.838,0.3267,21.15,0.2039,2.6017,0.2000,8.83
33.884,0.3356,21.07,0.2039,2.6017,0.2000,8.80
33.941,0.3360,20.96,0.2039,2.6017,0.2000,8.77
33.984,0.3393,20.88,0.2039,2.6017,0.2000,8.74
34.037,0.3329,20.79,0.2039,2.6017,0.2000,8.71
34.076,0.3338,20.72,0.2039,2.6017,0.2000,8.68
34.132,0.2940,20.62,0.2039,2.6017,0.2000,8.64
34.172,0.2074,20.55,0.2039,2.6017,0.2000,8.61
34.230,0.1262,20.44,0.2039,2.6017,0.2000,8.58
34.276,0.1131,20.36,0.2039,2.6017,0.2000,8.55
34.342,0.1580,25.31,0.1971,2.3896,0.1667,10.30
34.382,0.2133,25.23,0.1971,2.3896,0.1667,10.27
34.429,0.2409,25.13,0.1971,2.3896,0.1667,10.23
34.475,0.2652,25.03,0.1971,2.3896,0.1667,10.20
34.524,0.2887,24.93,0.1971,2.3896,0.1667,10.16
34.578,0.3036,24.82,0.1971,2.3896,0.1667,10.13
34.622,0.3083,24.73,0.1971,2.3896,0.1667,10.09
34.678,0.3025,24.62,0.1971,2.3896,0.1667,10.06
34.719,0.2989,24.53,0.1971,2.3896,0.1667,10.02
34.764,0.3062,24.44,0.1971,2.3896,0.1667,9.99
34.812,0.3106,24.35,0.1971,2.3896,0.1667,9.96
34.871,0.3154,24.23,0.1971,2.3896,0.1667,9.92
34.926,0.3067,24.13,0.1971,2.3896,0.1667,9.89
34.966,0.3043,24.05,0.1971,2.3896,0.1667,9.86
35.023,0.3013,23.94,0.1971,2.3896,0.1667,9.82
35.076,0.3013,23.84,0.1971,2.3896,0.1667,9.79
35.115,0.2957,23.77,0.1971,2.3896,0.1667,9.76
35.176,0.2928,23.65,0.1971,2.3896,0.1667,9.73
35.241,0.2969,23.53,0.1971,2.3896,0.1667,9.69
35.300,0.3053,23.42,0.1971,2.3896,0.1667,9.66
35.339,0.3072,23.35,0.1971,2.3896,0.1667,9.63
35.397,0.3058,23.25,0.1971,2.3896,0.1667,9.60
35.445,0.3001,23.16,0.1971,2.3896,0.1667,9.57
35.484,0.3081,23.09,0.1971,2.3896,0.1667,9.54
35.544,0.3099,22.98,0.1971,2.3896,0.1667,9.51
35.565,0.3156,22.95,0.1971,2.3896,0.1667,9.48
35.610,0.3184,22.87,0.1971,2.3896,0.1667,9.45
35.665,0.3205,22.77,0.1971,2.3896,0.1667,9.42
35.707,0.3217,22.70,0.1971,2.3896,0.1667,9.39
35.777,0.3226,22.58,0.1971,2.3896,0.1667,9.36
35.814,0.3336,22.52,0.1971,2.3896,0.1667,9.33
35.852,0.3427,22.45,0.1971,2.3896,0.1667,9.30
35.910,0.3408,22.36,0.1971,2.3896,0.1667,9.27
35.948,0.3339,22.29,0.1971,2.3896,0.1667,9.24
35.999,0.3335,22.21,0.1971,2.3896,0.1667,9.21
36.044,0.3336,22.14,0.1971,2.3896,0.1667,9.18
36.091,0.3403,22.06,0.1971,2.3896,0.1667,9.15
36.149,0.3405,21.97,0.1971,2.3896,0.1667,9.13
36.186,0.3428,21.91,0.1971,2.3896,0.1667,9.10
36.247,0.3425,21.81,0.1971,2.3896,0.1667,9.07
36.283,0.3450,21.75,0.1971,2.3896,0.1667,9.04
36.342,0.3486,21.66,0.1971,2.3896,0.1667,9.02
36.395,0.3488,21.58,0.1971,2.3896,0.1667,8.99
36.441,0.3460,21.51,0.1971,2.3896,0.1667,8.96
36.500,0.3462,21.42,0.1971,2.3896,0.1667,8.93
36.550,0.3483,21.34,0.1971,2.3896,0.1667,8.91
36.600,0.3517,21.26,0.1971,2.3896,0.1667,8.88
36.652,0.3551,21.19,0.1971,2.3896,0.1667,8.85
36.696,0.3599,21.12,0.1971,2.3896,0.1667,8.83
36.743,0.2723,21.05,0.1971,2.3896,0.1667,8.80
36.796,0.1700,20.97,0.1971,2.3896,0.1667,8.77
36.845,0.0690,20.90,0.1971,2.3896,0.1667,8.75
36.889,0.0657,20.84,0.1971,2.3896,0.1667,8.72
36.939,0.0821,20.76,0.1971,2.3896,0.1667,8.70
37.012,0.1351,24.79,0.2091,2.6695,0.1429,11.04
37.052,0.1885,24.72,0.2091,2.6695,0.1429,11.01
37.101,0.2400,24.64,0.2091,2.6695,0.1429,10.97
37.146,0.2519,24.56,0.2091,2.6695,0.1429,10.94
37.206,0.2636,24.46,0.2091,2.6695,0.1429,10.91
37.253,0.2719,24.39,0.2091,2.6695,0.1429,10.88
37.291,0.2790,24.32,0.2091,2.6695,0.1429,10.85
37.354,0.2901,24.22,0.2091,2.6695,0.1429,10.82
37.409,0.2865,24.13,0.2091,2.6695,0.1429,10.78
37.454,0.2868,24.06,0.2091,2.6695,0.1429,10.75
37.513,0.2892,23.97,0.2091,2.6695,0.1429,10.72
37.542,0.3092,23.92,0.2091,2.6695,0.1429,10.69
37.588,0.3231,23.85,0.2091,2.6695,0.1429,10.66
37.627,0.3361,23.78,0.2091,2.6695,0.1429,10.63
37.686,0.3490,23.69,0.2091,2.6695,0.1429,10.60
37.741,0.3586,23.61,0.2091,2.6695,0.1429,10.57
37.782,0.3614,23.54,0.2091,2.6695,0.1429,10.54
37.819,0.3576,23.49,0.2091,2.6695,0.1429,10.51
37.877,0.3611,23.40,0.2091,2.6695,0.1429,10.48
37.916,0.3649,23.34,0.2091,2.6695,0.1429,10.46
37.959,0.3738,23.27,0.2091,2.6695,0.1429,10.43
38.022,0.3751,23.18,0.2091,2.6695,0.1429,10.40
38.084,0.3730,23.09,0.2091,2.6695,0.1429,10.37
38.122,0.3703,23.03,0.2091,2.6695,0.1429,10.34
38.172,0.3748,22.96,0.2091,2.6695,0.1429,10.31
38.239,0.3776,22.86,0.2091,2.6695,0.1429,10.28
38.276,0.3774,22.81,0.2091,2.6695,0.1429,10.26
38.324,0.3706,22.74,0.2091,2.6695,0.1429,10.23
38.363,0.3710,22.68,0.2091,2.6695,0.1429,10.20
38.411,0.3716,22.61,0.2091,2.6695,0.1429,10.17
38.461,0.3714,22.54,0.2091,2.6695,0.1429,10.15
38.511,0.3662,22.47,0.2091,2.6695,0.1429,10.12
38.556,0.3637,22.41,0.2091,2.6695,0.1429,10.09
38.615,0.3666,22.33,0.2091,2.6695,0.1429,10.06
38.669,0.3691,22.25,0.2091,2.6695,0.1429,10.04
38.729,0.3707,22.17,0.2091,2.6695,0.1429,10.01
38.790,0.3707,22.09,0.2091,2.6695,0.1429,9.98
38.827,0.3740,22.04,0.2091,2.6695,0.1429,9.96
38.887,0.3737,21.96,0.2091,2.6695,0.1429,9.93
38.949,0.3727,21.87,0.2091,2.6695,0.1429,9.91
38.989,0.3675,21.82,0.2091,2.6695,0.1429,9.88
39.053,0.3636,21.74,0.2091,2.6695,0.1429,9.85
39.094,0.3602,21.68,0.2091,2.6695,0.1429,9.83
39.132,0.3629,21.63,0.2091,2.6695,0.1429,9.80
39.180,0.3626,21.57,0.2091,2.6695,0.1429,9.78
39.235,0.3632,21.50,0.2091,2.6695,0.1429,9.75
39.287,0.3648,21.43,0.2091,2.6695,0.1429,9.73
39.339,0.3677,21.37,0.2091,2.6695,0.1429,9.70
39.405,0.3672,21.28,0.2091,2.6695,0.1429,9.68
39.429,0.3657,21.25,0.2091,2.6695,0.1429,9.65
39.489,0.3636,21.18,0.2091,2.6695,0.1429,9.63
39.531,0.3686,21.13,0.2091,2.6695,0.1429,9.60
39.588,0.3701,21.06,0.2091,2.6695,0.1429,9.58
39.627,0.3716,21.01,0.2091,2.6695,0.1429,9.55
39.685,0.3733,20.94,0.2091,2.6695,0.1429,9.53
39.726,0.3715,20.89,0.2091,2.6695,0.1429,9.50
39.771,0.2716,20.83,0.2091,2.6695,0.1429,9.48
39.830,0.1631,20.76,0.2091,2.6695,0.1429,9.46
39.869,0.0546,20.72,0.2091,2.6695,0.1429,9.43
39.938,0.0584,20.63,0.2091,2.6695,0.1429,9.41
39.990,0.1246,24.00,0.2105,2.9785,0.1250,11.02
40.029,0.1956,23.95,0.2105,2.9785,0.1250,11.00
40.076,0.2597,23.88,0.2105,2.9785,0.1250,10.97
40.141,0.2699,23.80,0.2105,2.9785,0.1250,10.94
40.166,0.2803,23.76,0.2105,2.9785,0.1250,10.92
40.220,0.2868,23.69,0.2105,2.9785,0.1250,10.89
40.267,0.2925,23.63,0.2105,2.9785,0.1250,10.86
40.326,0.3042,23.55,0.2105,2.9785,0.1250,10.84
40.363,0.3130,23.50,0.2105,2.9785,0.1250,10.81
40.425,0.3177,23.42,0.2105,2.9785,0.1250,10.78
40.488,0.3106,23.34,0.2105,2.9785,0.1250,10.76
40.533,0.3102,23.28,0.2105,2.9785,0.1250,10.73
40.576,0.3087,23.22,0.2105,2.9785,0.1250,10.70
40.631,0.3155,23.15,0.2105,2.9785,0.1250,10.68
40.694,0.3182,23.07,0.2105,2.9785,0.1250,10.65
40.733,0.3217,23.02,0.2105,2.9785,0.1250,10.63
40.789,0.3180,22.95,0.2105,2.9785,0.1250,10.60
40.831,0.3158,22.90,0.2105,2.9785,0.1250,10.58
40.876,0.3157,22.84,0.2105,2.9785,0.1250,10.55
40.927,0.3201,22.78,0.2105,2.9785,0.1250,10.53
40.973,0.3274,22.72,0.2105,2.9785,0.1250,10.50
41.030,0.3346,22.65,0.2105,2.9785,0.1250,10.48
41.069,0.3357,22.61,0.2105,2.9785,0.1250,10.45
41.119,0.3344,22.55,0.2105,2.9785,0.1250,10.43
41.179,0.3352,22.47,0.2105,2.9785,0.1250,10.40
41.212,0.3335,22.44,0.2105,2.9785,0.1250,10.38
41.275,0.3347,22.36,0.2105,2.9785,0.1250,10.35
41.332,0.3362,22.29,0.2105,2.9785,0.1250,10.33
41.393,0.3417,22.22,0.2105,2.9785,0.1250,10.31
41.431,0.3431,22.18,0.2105,2.9785,0.1250,10.28
41.469,0.3407,22.13,0.2105,2.9785,0.1250,10.26
41.526,0.3367,22.06,0.2105,2.9785,0.1250,10.23
41.564,0.3351,22.02,0.2105,2.9785,0.1250,10.21
41.620,0.3390,21.96,0.2105,2.9785,0.1250,10.19
41.659,0.3435,21.91,0.2105,2.9785,0.1250,10.16
41.707,0.3479,21.86,0.2105,2.9785,0.1250,10.14
